User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login
15809,Sarah Williams,38,USA,Premium,776.2951710000001,Drama,2022-07-14
15810,James Miller,21,Japan,Basic,725.9327999999999,Romance,2022-08-27
15811,Chris Garcia,33,Germany,Premium,248.26849776,Action,2022-10-25
15812,David Garcia,18,Japan,Standard,907.58016,Sci-Fi,2022-11-04
15813,Michael Smith,35,Brazil,Basic,53.3394584,Drama,2022-11-05
15814,John Martinez,39,France,Standard,279.182781,Comedy,2022-12-05
15815,Sarah Martinez,25,France,Basic,11.4624,Action,2022-06-20
15816,Jane Martinez,26,Australia,Standard,757.9296,Horror,2023-02-19
15817,Chris Garcia,40,Brazil,Premium,722.734002,Drama,2022-08-29
15818,Alex Smith,24,UK,Premium,650.0447999999999,Sci-Fi,2022-11-22
15819,James Johnson,25,Mexico,Standard,854.8272,Action,2022-12-29
15820,David Williams,49,Germany,Standard,110.96919405000004,Sci-Fi,2023-01-31
15821,Michael Smith,27,UK,Standard,448.62312384,Romance,2022-10-18
15822,Katie Johnson,18,Brazil,Basic,499.5935999999999,Documentary,2022-07-02
15823,James Miller,15,Australia,Premium,1003.8096,Action,2022-03-18
15824,Katie Hernandez,23,USA,Premium,298.152,Horror,2022-05-03
15825,Alex Jones,25,Australia,Standard,804.1824,Drama,2022-07-21
15826,Emma Johnson,33,USA,Standard,1184.50994112,Comedy,2023-01-14
15827,Sarah Smith,37,USA,Premium,531.856044,Horror,2022-03-16
15828,Katie Garcia,37,Mexico,Basic,368.139735,Horror,2022-04-15
15829,Sarah Davis,47,Australia,Basic,479.473425,Romance,2023-02-10
15830,Alex Garcia,40,India,Premium,263.53243566,Romance,2022-03-14
15831,Alex Jones,46,France,Basic,209.14051440000003,Comedy,2022-04-05
15832,David Martinez,52,Germany,Standard,169.73889309000003,Comedy,2022-04-07
15833,Chris Martinez,46,UK,Standard,346.383702,Sci-Fi,2022-03-19
15834,Katie Smith,41,Canada,Basic,672.3470609999999,Action,2022-06-04
15835,Jane Williams,20,Canada,Standard,1.24416,Comedy,2022-09-15
15836,Michael Miller,29,UK,Premium,736.1475170399999,Sci-Fi,2022-03-26
15837,Katie Hernandez,38,Mexico,Premium,67.70880000000001,Drama,2022-11-17
15838,Sarah Hernandez,16,Canada,Basic,576.6768,Horror,2022-08-11
15839,Jane Hernandez,25,India,Premium,369.222783165,Drama,2022-11-16
15840,Chris Smith,31,Japan,Standard,124.871301,Action,2022-09-03
15841,Jane Jones,28,Mexico,Premium,431.6639184,Action,2022-09-24
15842,Alex Williams,49,France,Premium,274.09430480000003,Sci-Fi,2022-06-05
15843,Emma Davis,23,USA,Standard,946.6847999999998,Romance,2022-03-18
15844,Emma Hernandez,24,India,Basic,818.3951999999999,Romance,2022-09-05
15845,Alex Martinez,51,Australia,Standard,296.59039137,Documentary,2023-02-27
15846,Emma Williams,34,India,Basic,216.06587920000007,Horror,2022-09-17
15847,Sarah Miller,71,Canada,Standard,49.024,Documentary,2022-10-20
15848,David Hernandez,44,UK,Premium,681.4768950000001,Drama,2022-05-10
15849,Chris Davis,41,Mexico,Standard,152.276517,Action,2022-12-08
15850,Alex Garcia,21,Brazil,Standard,1683.62496,Comedy,2023-02-22
15851,James Hernandez,26,Mexico,Basic,176.54862168,Action,2023-02-01
15852,David Hernandez,48,Australia,Basic,93.3973405632,Drama,2022-07-01
15853,Alex Johnson,28,Japan,Standard,639.1260431999999,Comedy,2022-08-25
15854,Sarah Williams,46,Germany,Premium,44.5943184,Comedy,2022-05-15
15855,Jane Smith,22,Brazil,Premium,551.8367999999999,Sci-Fi,2022-06-22
15856,Katie Williams,41,Australia,Basic,116.37128319999998,Documentary,2022-07-05
15857,Alex Martinez,36,Brazil,Basic,225.087336,Comedy,2022-03-17
15858,James Brown,45,USA,Standard,73.19583919999998,Romance,2022-07-21
15859,Alex Johnson,68,France,Standard,3.6224,Romance,2022-11-02
15860,Katie Jones,38,India,Basic,74.1096,Documentary,2022-05-11
15861,Katie Smith,56,Australia,Premium,132.73722314999998,Documentary,2022-05-04
15862,Katie Hernandez,35,Japan,Basic,388.937214,Romance,2022-11-02
15863,Jane Brown,34,India,Standard,12.885479999999998,Horror,2022-05-07
15864,Emma Smith,27,UK,Basic,745.7796871199997,Horror,2022-10-07
15865,James Garcia,21,Australia,Premium,1397.0015999999998,Sci-Fi,2022-06-21
15866,Chris Williams,19,USA,Basic,25.92,Drama,2022-11-09
15867,David Brown,26,USA,Standard,117.63047592,Action,2022-11-08
15868,David Jones,20,Brazil,Premium,159.50879999999998,Documentary,2023-01-01
15869,Alex Jones,37,Japan,Standard,662.282244,Drama,2022-06-13
15870,Jane Martinez,47,France,Standard,179.3873864,Horror,2023-01-05
15871,Katie Smith,44,USA,Premium,373.238928,Sci-Fi,2022-10-06
15872,Alex Davis,21,Brazil,Basic,1415.69856,Comedy,2022-10-16
15873,Michael Martinez,25,Germany,Premium,487.52064,Comedy,2022-08-29
15874,James Martinez,16,UK,Premium,374.6736,Romance,2022-11-02
15875,Sarah Martinez,22,Mexico,Standard,301.13566488,Horror,2023-01-20
15876,Sarah Jones,34,Japan,Premium,418.7152439999999,Drama,2022-11-07
15877,Michael Martinez,25,India,Premium,104.97967704,Comedy,2022-07-01
15878,Katie Brown,25,Japan,Standard,1377.4319999999998,Horror,2022-12-12
15879,Chris Smith,38,Germany,Standard,547.7036130000001,Comedy,2022-08-23
15880,James Smith,37,India,Standard,328.72902300000004,Sci-Fi,2022-11-26
15881,Katie Martinez,19,Canada,Basic,699.8976,Romance,2022-08-26
15882,Sarah Johnson,21,UK,Basic,431.2944,Romance,2022-08-31
15883,Alex Miller,41,Australia,Standard,135.16397100000003,Sci-Fi,2022-11-27
15884,Katie Brown,72,Japan,Standard,10.86,Horror,2022-09-16
15885,Chris Hernandez,39,Canada,Premium,457.1761664835,Documentary,2022-10-21
15886,David Davis,47,Australia,Standard,268.23407840000004,Drama,2022-11-04
15887,Sarah Miller,45,USA,Standard,5.188128000000001,Romance,2022-10-19
15888,John Jones,23,Mexico,Basic,48.0096,Horror,2022-08-29
15889,Alex Johnson,74,Japan,Standard,61.15120000000001,Comedy,2022-04-21
15890,Katie Johnson,51,Australia,Premium,325.23106878,Sci-Fi,2022-10-08
15891,Alex Martinez,32,Japan,Standard,638.915526,Drama,2022-11-21
15892,Emma Martinez,26,Japan,Basic,561.876588,Action,2023-02-05
15893,Jane Brown,47,Australia,Premium,64.43525700000001,Comedy,2022-10-04
15894,Michael Davis,39,Canada,Standard,221.952393,Comedy,2022-06-29
15895,Chris Martinez,48,France,Basic,179.045316,Romance,2022-07-30
15896,Chris Miller,39,Germany,Standard,211.675437,Sci-Fi,2022-09-17
15897,John Martinez,19,USA,Premium,331.5168,Sci-Fi,2022-06-10
15898,Katie Garcia,32,UK,Standard,837.62832888,Action,2022-08-29
15899,David Davis,32,Canada,Premium,625.1854665599999,Drama,2022-06-07
15900,Chris Davis,37,UK,Standard,633.792762,Sci-Fi,2022-05-26
15901,Alex Martinez,25,Mexico,Basic,200.85294788325,Comedy,2022-05-31
15902,Michael Brown,29,Japan,Premium,958.70278584,Comedy,2022-05-03
15903,Michael Smith,67,USA,Premium,39.5912,Drama,2022-04-30
15904,James Miller,71,USA,Standard,40.0048,Sci-Fi,2022-11-21
15905,Katie Jones,50,UK,Premium,1.04263686,Sci-Fi,2023-03-02
15906,James Williams,54,Brazil,Basic,339.46186806000003,Action,2023-01-25
15907,Alex Davis,24,UK,Basic,587.1888,Sci-Fi,2023-02-11
15908,Chris Martinez,48,Germany,Premium,46.9597274496,Sci-Fi,2022-04-23
15909,David Garcia,47,France,Premium,103.7153952,Documentary,2023-02-28
15910,Alex Miller,44,USA,Standard,677.2655430000001,Sci-Fi,2022-10-12
15911,Alex Jones,73,Japan,Standard,61.70080000000001,Romance,2022-10-01
15912,John Davis,42,Germany,Basic,387.499383,Comedy,2022-07-27
15913,James Jones,18,Canada,Standard,69.264,Drama,2022-10-20
15914,Chris Jones,27,France,Standard,1246.88578896,Comedy,2023-01-16
15915,James Johnson,47,Canada,Standard,307.8407192,Action,2022-09-28
15916,Jane Miller,21,France,Basic,523.0944,Drama,2023-01-19
15917,Katie Brown,49,Germany,Basic,107.95236640000002,Comedy,2023-02-15
15918,Jane Miller,38,Brazil,Basic,626.328612,Documentary,2022-09-27
15919,David Johnson,31,France,Basic,351.3958344,Drama,2022-12-02
15920,Sarah Brown,40,UK,Basic,268.7725432,Sci-Fi,2022-08-02
15921,John Brown,33,Japan,Standard,624.034368,Romance,2023-01-09
15922,Jane Jones,46,USA,Basic,186.6724299648,Documentary,2022-05-13
15923,Sarah Martinez,22,Brazil,Standard,1335.4962652799998,Action,2022-07-28
15924,Chris Williams,57,Germany,Basic,224.99466714,Romance,2022-12-10
15925,Michael Johnson,42,Australia,Standard,336.208887,Comedy,2022-08-02
15926,Chris Davis,35,Mexico,Standard,188.207204,Comedy,2023-01-13
15927,Chris Brown,42,Australia,Basic,470.32002000000006,Romance,2022-12-13
15928,David Brown,35,Mexico,Basic,285.9994864,Sci-Fi,2022-04-12
15929,Chris Brown,23,Brazil,Standard,459.6192,Action,2022-06-05
15930,Chris Hernandez,53,France,Basic,148.62748644000004,Documentary,2022-04-28
15931,Alex Smith,23,Australia,Basic,867.6431999999999,Comedy,2022-12-10
15932,Katie Williams,19,Mexico,Basic,245.0448,Drama,2022-05-15
15933,Jane Martinez,39,India,Premium,12.1824,Romance,2022-06-23
15934,Jane Hernandez,37,Australia,Standard,315.29577816,Documentary,2022-03-30
15935,David Brown,21,Australia,Standard,794.4480000000001,Drama,2022-06-04
15936,John Johnson,24,France,Standard,1584.29952,Comedy,2022-05-04
15937,Jane Miller,68,Australia,Basic,20.517600000000005,Romance,2022-08-12
15938,Michael Jones,38,Australia,Premium,665.8571790000001,Drama,2022-10-21
15939,Emma Smith,32,Australia,Basic,999.5366008799998,Horror,2022-12-08
15940,Emma Smith,45,USA,Premium,270.0499232,Documentary,2022-04-07
15941,Chris Jones,21,Germany,Premium,159.48,Romance,2022-09-01
15942,Sarah Garcia,39,UK,Premium,136.97893800000003,Action,2023-01-25
15943,Chris Brown,39,Australia,Premium,27.774495000000005,Romance,2022-04-29
15944,Alex Hernandez,22,Japan,Basic,569.2752,Horror,2022-10-28
15945,Jane Martinez,27,Brazil,Premium,1150.6052512799995,Comedy,2023-02-02
15946,Alex Miller,53,Australia,Basic,367.09174485000005,Romance,2022-08-15
15947,Jane Brown,24,Brazil,Basic,968.4310032,Comedy,2022-07-07
15948,Jane Smith,51,Brazil,Basic,84.62868497999999,Action,2022-10-24
15949,David Brown,71,France,Premium,76.0208,Documentary,2022-09-01
15950,Michael Davis,40,France,Basic,704.0971979999999,Horror,2022-11-06
15951,James Williams,27,Japan,Premium,352.8432,Sci-Fi,2023-02-15
15952,Jane Garcia,33,Australia,Premium,1020.0632767199996,Romance,2022-04-09
15953,Katie Garcia,46,France,Basic,372.9792384,Romance,2022-03-17
15954,David Hernandez,71,Australia,Standard,16.555200000000003,Comedy,2023-01-25
15955,Alex Miller,32,India,Premium,106.47846640000004,Drama,2022-04-25
15956,Sarah Johnson,20,Japan,Basic,273.4848,Sci-Fi,2022-11-09
15957,Michael Hernandez,25,Mexico,Premium,868.7231999999999,Horror,2022-03-13
15958,James Smith,18,Australia,Premium,1393.2863999999995,Comedy,2022-12-14
15959,James Jones,31,Japan,Basic,330.771843,Comedy,2022-07-04
15960,Alex Hernandez,39,France,Basic,12.49263,Documentary,2022-10-19
15961,Katie Hernandez,20,Australia,Premium,513.5904,Sci-Fi,2022-08-06
15962,James Martinez,20,Germany,Basic,1143.7343999999998,Action,2022-07-03
15963,Michael Jones,27,USA,Basic,1121.66757792,Horror,2022-06-19
15964,Michael Brown,22,India,Premium,78.71039999999999,Horror,2022-06-30
15965,Katie Miller,27,UK,Standard,1188.6125320799997,Romance,2023-02-22
15966,Jane Hernandez,19,Australia,Basic,315.83520000000004,Comedy,2022-03-24
15967,Michael Smith,46,Australia,Premium,645.263982,Drama,2022-09-07
15968,James Williams,37,France,Basic,1136.7195587999995,Romance,2022-12-22
15969,John Williams,17,Canada,Premium,626.5583999999999,Comedy,2022-03-24
15970,David Brown,30,USA,Premium,1228.732853039999,Sci-Fi,2022-11-23
15971,Sarah Brown,38,USA,Premium,690.033168,Horror,2023-02-24
15972,Jane Hernandez,47,Canada,Premium,91.3189136,Sci-Fi,2022-08-26
15973,Michael Miller,22,Mexico,Basic,543.1967999999999,Sci-Fi,2022-08-27
15974,Alex Johnson,26,Germany,Premium,771.4368000000001,Sci-Fi,2023-01-18
15975,Jane Garcia,23,USA,Basic,490.56479999999993,Romance,2023-01-06
15976,David Jones,36,Mexico,Basic,99.728901,Comedy,2022-12-28
15977,Emma Garcia,39,Mexico,Standard,521.8697970000001,Action,2023-03-05
15978,Alex Miller,40,Germany,Basic,273.89385440000007,Sci-Fi,2022-06-18
15979,Emma Johnson,57,Japan,Basic,39.97835837999999,Comedy,2022-10-18
15980,James Brown,39,Brazil,Premium,371.581101,Romance,2023-01-22
15981,Chris Hernandez,18,Brazil,Standard,1080.6624,Comedy,2022-06-14
15982,Jane Davis,27,USA,Premium,1017.5386053599998,Sci-Fi,2022-07-24
15983,Chris Hernandez,18,Mexico,Premium,142.9776,Comedy,2022-10-29
15984,Alex Smith,24,France,Standard,1232.136,Comedy,2023-02-19
15985,David Johnson,52,France,Premium,397.6346376,Comedy,2022-08-10
15986,Chris Davis,24,India,Basic,1191.71348712,Romance,2022-11-02
15987,Jane Davis,22,Brazil,Premium,80.98157808,Horror,2022-12-10
15988,Emma Davis,53,UK,Premium,243.3800957400001,Documentary,2022-04-02
15989,James Jones,19,UK,Standard,353.0592,Romance,2022-07-03
15990,Michael Garcia,19,Germany,Standard,281.6352,Romance,2022-12-07
15991,Sarah Smith,49,Canada,Standard,103.79596840000004,Comedy,2022-09-05
15992,Katie Jones,40,Japan,Premium,65.347414432875,Drama,2022-08-19
15993,Katie Davis,37,USA,Standard,665.040051,Horror,2023-03-07
15994,Michael Williams,39,India,Premium,174.12035561999997,Documentary,2023-02-15
15995,Chris Johnson,31,France,Premium,733.9384295999998,Drama,2022-09-19
15996,Jane Brown,26,Canada,Standard,745.14851928,Sci-Fi,2022-09-16
15997,Alex Brown,40,Brazil,Standard,139.0447782,Horror,2022-06-12
15998,Katie Williams,48,Australia,Standard,196.92876160000003,Sci-Fi,2022-08-15
15999,Alex Johnson,19,Canada,Basic,1300.7807999999998,Drama,2022-09-06
16000,Sarah Smith,42,Germany,Premium,294.27297840000006,Romance,2023-01-01
16001,Chris Johnson,19,Germany,Basic,28.87488,Comedy,2022-08-15
16002,Emma Brown,72,Australia,Standard,32.6464,Sci-Fi,2022-10-05
16003,David Brown,37,Mexico,Premium,568.8468,Sci-Fi,2022-06-22
16004,Emma Hernandez,24,France,Basic,660.1967999999999,Action,2022-06-17
16005,Alex Davis,20,Germany,Premium,267.408,Comedy,2023-02-20
16006,Alex Johnson,22,Brazil,Premium,1068.58087416,Romance,2022-09-14
16007,Jane Brown,59,Japan,Premium,66.58748572500001,Comedy,2022-10-24
16008,John Williams,70,Germany,Premium,24.0404,Romance,2022-05-17
16009,John Martinez,25,USA,Basic,1196.0630568,Drama,2022-07-16
16010,Chris Garcia,54,Australia,Basic,240.02535195,Sci-Fi,2022-11-10
16011,Jane Johnson,19,Germany,Basic,571.5504,Horror,2022-07-26
16012,Emma Jones,68,Canada,Standard,23.3952,Romance,2023-02-26
16013,Katie Brown,24,UK,Premium,420.048,Comedy,2022-04-11
16014,Alex Martinez,18,India,Premium,1290.9599999999998,Drama,2022-03-26
16015,David Jones,42,France,Basic,783.1700460000001,Romance,2023-03-06
16016,John Miller,23,Canada,Premium,470.2608,Comedy,2022-12-14
16017,Alex Davis,54,Japan,Standard,48.7900204,Comedy,2022-09-01
16018,James Davis,33,UK,Premium,1077.41722392,Sci-Fi,2022-05-20
16019,Michael Williams,54,Japan,Basic,142.594912,Drama,2023-01-27
16020,Michael Jones,49,Germany,Premium,336.1735305,Comedy,2022-08-02
16021,John Brown,47,Germany,Premium,342.9234696,Comedy,2022-08-01
16022,Katie Johnson,41,Brazil,Basic,68.5672,Sci-Fi,2022-07-26
16023,Emma Jones,16,Australia,Standard,742.6080000000001,Documentary,2022-04-11
16024,James Miller,39,Mexico,Premium,76.7253384,Romance,2022-05-10
16025,Chris Brown,33,India,Premium,1.2704000000000002,Drama,2022-09-12
16026,Michael Brown,52,Canada,Premium,200.15046135,Drama,2022-03-19
16027,Michael Garcia,38,USA,Standard,240.6151576000001,Action,2022-12-25
16028,Sarah Garcia,40,USA,Basic,299.359557,Horror,2022-08-28
16029,Sarah Garcia,53,Mexico,Standard,2.23251633,Romance,2023-01-21
16030,Alex Jones,26,Mexico,Premium,1256.6015999999995,Comedy,2022-06-01
16031,Emma Miller,28,Mexico,Basic,240.5298312,Action,2023-02-10
16032,Jane Jones,36,USA,Standard,476.149914,Drama,2023-02-22
16033,Sarah Garcia,26,Canada,Standard,362.9952,Action,2022-07-09
16034,Alex Hernandez,38,Mexico,Basic,233.3450430000001,Drama,2022-06-17
16035,Michael Hernandez,48,Japan,Basic,141.01882160000005,Romance,2022-10-31
16036,Michael Williams,48,Canada,Standard,58.2210152,Sci-Fi,2022-08-09
16037,Sarah Jones,32,Australia,Premium,936.51586416,Comedy,2022-09-18
16038,James Jones,41,Mexico,Standard,501.43374,Sci-Fi,2022-11-06
16039,David Brown,50,Germany,Basic,97.6974615,Drama,2022-10-08
16040,James Davis,26,Germany,Basic,254.92320216,Drama,2022-09-16
16041,Katie Jones,40,UK,Standard,41.979951,Drama,2022-03-08
16042,Sarah Brown,32,Mexico,Premium,583.3362945599999,Comedy,2022-05-30
16043,Jane Martinez,39,France,Basic,205.13770783425,Drama,2022-12-09
16044,Jane Martinez,37,India,Premium,300.27096900000004,Documentary,2022-03-21
16045,David Garcia,45,UK,Standard,206.48196,Sci-Fi,2022-12-22
16046,David Jones,18,France,Basic,253.6416,Comedy,2022-07-05
16047,James Johnson,27,UK,Premium,251.5752684,Drama,2022-05-30
16048,Jane Williams,51,Canada,Standard,236.24479845,Sci-Fi,2023-01-30
16049,Sarah Brown,21,India,Basic,807.4223999999999,Comedy,2022-12-22
16050,Jane Garcia,56,Japan,Basic,58.99653225,Sci-Fi,2023-01-28
16051,Chris Davis,50,France,Premium,60.63211908,Action,2022-04-09
16052,Katie Brown,24,USA,Basic,1722.83328,Comedy,2022-04-05
16053,Michael Brown,38,Japan,Standard,150.445836,Drama,2022-11-22
16054,David Williams,24,Japan,Basic,688.464,Documentary,2023-01-26
16055,Sarah Johnson,39,Canada,Basic,291.384702,Comedy,2022-04-28
16056,Chris Johnson,24,Brazil,Premium,1288.09007208,Comedy,2022-10-15
16057,Emma Williams,26,Japan,Premium,1320.0326531999997,Comedy,2023-01-30
16058,James Williams,25,USA,Standard,547.5106591199998,Action,2022-07-14
16059,Jane Martinez,22,Germany,Standard,911.88,Drama,2022-09-23
16060,Sarah Jones,39,Brazil,Standard,146.910186,Comedy,2022-03-29
16061,Jane Williams,36,Germany,Basic,1085.01868008,Documentary,2022-04-15
16062,Jane Davis,27,USA,Premium,570.7815429599999,Romance,2022-07-30
16063,Jane Brown,25,India,Standard,236.57858152875,Comedy,2022-11-25
16064,Sarah Miller,46,Germany,Standard,609.8760540000001,Comedy,2022-08-16
16065,Katie Garcia,41,Mexico,Premium,742.997205,Action,2023-02-09
16066,Sarah Hernandez,19,Canada,Standard,1314.3023999999998,Action,2023-01-09
16067,James Williams,67,Canada,Premium,19.464,Documentary,2022-08-06
16068,Sarah Brown,54,UK,Basic,179.32359109499998,Comedy,2022-07-28
16069,Jane Hernandez,20,Mexico,Premium,715.9622400000001,Action,2022-10-28
16070,James Hernandez,40,Australia,Basic,264.419478,Comedy,2022-06-16
16071,Sarah Miller,40,Mexico,Basic,23.107437,Sci-Fi,2022-04-22
16072,Sarah Jones,40,Brazil,Basic,318.247785,Romance,2022-06-16
16073,Emma Brown,27,France,Standard,875.8414252799998,Comedy,2022-11-19
16074,Emma Garcia,19,France,Basic,882.2016,Sci-Fi,2023-02-03
16075,Jane Garcia,20,India,Basic,1433.5056,Comedy,2022-10-29
16076,Michael Johnson,25,France,Standard,1212.48,Horror,2022-11-25
16077,John Smith,68,Germany,Premium,18.7648,Documentary,2023-01-03
16078,David Williams,46,France,Premium,231.9643472,Documentary,2022-12-06
16079,Sarah Miller,39,Canada,Premium,429.42173040450007,Horror,2022-08-09
16080,Sarah Brown,21,Japan,Standard,716.8752,Horror,2023-01-09
16081,Jane Miller,20,France,Premium,697.2048,Horror,2022-04-09
16082,Jane Brown,29,Japan,Premium,837.1206503999999,Romance,2022-12-11
16083,Michael Jones,35,UK,Standard,909.3619259999996,Sci-Fi,2022-12-01
16084,John Smith,39,Canada,Standard,172.698021853875,Sci-Fi,2022-10-27
16085,John Johnson,46,France,Premium,60.0289992,Sci-Fi,2022-04-13
16086,John Johnson,23,Japan,Premium,1396.8431999999998,Sci-Fi,2022-04-18
16087,Chris Jones,48,France,Basic,79.89877480320003,Drama,2022-11-15
16088,Jane Smith,40,France,Premium,213.0316104,Drama,2022-08-08
16089,Emma Williams,20,Japan,Premium,776.3327999999999,Sci-Fi,2022-07-10
16090,Chris Garcia,19,Canada,Premium,662.0544,Action,2022-08-31
16091,Emma Jones,50,Australia,Basic,354.61193877000005,Comedy,2022-04-19
16092,Alex Jones,58,Germany,Standard,20.9632089528,Action,2022-09-02
16093,Alex Hernandez,40,Brazil,Premium,20.70800000000001,Action,2023-02-01
16094,James Smith,44,UK,Basic,204.3886608,Comedy,2022-07-04
16095,James Smith,34,Japan,Basic,244.7376930000001,Action,2023-02-13
16096,John Jones,25,Mexico,Premium,811.09183752,Horror,2022-12-29
16097,James Johnson,45,UK,Basic,722.4040080000001,Documentary,2022-10-23
16098,James Garcia,27,Mexico,Basic,95.1274712,Action,2022-12-08
16099,Alex Garcia,20,India,Premium,927.144,Sci-Fi,2022-04-11
16100,Jane Miller,38,Canada,Standard,117.18715500000002,Documentary,2022-07-09
16101,Jane Garcia,33,India,Premium,471.003579,Documentary,2022-03-18
16102,Sarah Williams,26,Mexico,Premium,596.0282565599999,Comedy,2023-03-08
16103,Katie Garcia,39,France,Basic,305.440875,Romance,2022-11-28
16104,Jane Smith,29,USA,Premium,1076.10000408,Comedy,2022-09-30
16105,Sarah Garcia,57,Australia,Basic,352.24411842,Romance,2023-02-01
16106,Katie Davis,27,Japan,Basic,384.9163351199999,Action,2022-03-11
16107,Alex Hernandez,45,USA,Premium,74.69725199999999,Romance,2022-09-20
16108,Jane Jones,41,India,Premium,61.84587573,Comedy,2022-12-07
16109,Michael Smith,69,France,Premium,39.31360000000001,Documentary,2022-07-25
16110,David Martinez,46,USA,Premium,156.7387236672,Comedy,2022-06-21
16111,Chris Williams,42,Brazil,Standard,103.32451692,Comedy,2022-11-27
16112,James Smith,49,UK,Basic,71.80663932,Documentary,2022-11-01
16113,Jane Hernandez,46,Germany,Standard,172.476864,Drama,2023-02-06
16114,David Hernandez,26,France,Premium,668.0735999999999,Comedy,2023-02-21
16115,Sarah Brown,19,Brazil,Standard,162.9792,Drama,2022-06-26
16116,John Brown,26,Mexico,Premium,259.74048400000004,Romance,2022-04-08
16117,Katie Brown,38,Mexico,Premium,227.334438,Comedy,2022-04-24
16118,John Martinez,20,Germany,Premium,570.4128,Sci-Fi,2022-05-17
16119,Chris Martinez,27,Australia,Premium,80.73459935999999,Drama,2022-08-01
16120,Emma Miller,18,France,Premium,392.544,Drama,2022-04-15
16121,Katie Garcia,48,Germany,Premium,41.052825,Action,2022-12-05
16122,David Jones,42,France,Standard,198.66599840000003,Comedy,2022-07-21
16123,James Johnson,16,Germany,Premium,699.3215999999999,Drama,2022-07-16
16124,Chris Johnson,28,India,Premium,133.10692640000008,Sci-Fi,2022-10-05
16125,John Hernandez,24,Brazil,Standard,1247.2415999999998,Horror,2022-09-20
16126,Sarah Jones,35,India,Standard,57.836,Sci-Fi,2022-12-28
16127,Emma Davis,24,Australia,Basic,616.0895999999999,Action,2022-09-22
16128,David Johnson,40,Canada,Standard,759.001914,Documentary,2022-05-24
16129,Chris Jones,37,UK,Premium,393.87945360375,Romance,2023-02-24
16130,James Garcia,47,USA,Standard,163.94867694000007,Romance,2022-09-07
16131,Alex Williams,26,Germany,Basic,418.7088,Action,2022-08-25
16132,Emma Johnson,32,Mexico,Standard,1018.6911727199996,Action,2023-02-17
16133,Katie Johnson,24,Mexico,Basic,490.9936953599998,Action,2022-12-13
16134,Jane Martinez,25,Germany,Premium,524.8435010399999,Sci-Fi,2022-11-02
16135,Katie Davis,24,Germany,Basic,1156.9679999999998,Romance,2022-05-21
16136,David Brown,24,Mexico,Basic,393.984,Drama,2022-09-10
16137,Chris Garcia,27,Canada,Standard,77.254943616,Action,2022-05-21
16138,Michael Williams,40,UK,Basic,92.00547,Documentary,2022-04-16
16139,Emma Johnson,18,France,Standard,842.7312,Drama,2022-11-09
16140,Sarah Martinez,25,Germany,Premium,1274.6434528799998,Documentary,2022-06-17
16141,Chris Martinez,18,Brazil,Basic,137.4768,Horror,2022-04-26
16142,Emma Jones,17,Germany,Standard,1127.664,Drama,2022-10-20
16143,Alex Johnson,23,India,Premium,88.2144,Horror,2022-08-06
16144,Alex Smith,25,France,Basic,511.8912,Horror,2022-09-21
16145,James Smith,21,Brazil,Basic,909.16983144,Action,2022-09-29
16146,Chris Jones,26,Mexico,Basic,381.28025952,Documentary,2022-12-28
16147,Michael Martinez,20,Brazil,Premium,1160.3952,Action,2022-07-27
16148,David Davis,20,India,Standard,404.856,Comedy,2022-08-09
16149,Emma Smith,36,Canada,Basic,1338.6658255199995,Romance,2022-07-09
16150,Alex Martinez,26,Mexico,Premium,1293.7568616,Drama,2022-12-01
16151,John Miller,18,Germany,Premium,1294.0992,Comedy,2022-04-27
16152,John Smith,37,Germany,Standard,212.09983632,Sci-Fi,2023-02-11
16153,James Williams,34,France,Standard,1351.5361610399998,Documentary,2022-11-26
16154,Emma Martinez,33,Japan,Basic,418.754529,Comedy,2022-12-15
16155,Emma Martinez,50,Australia,Basic,41.566190850000005,Sci-Fi,2022-11-23
16156,Emma Martinez,22,Mexico,Standard,1346.2848,Romance,2022-12-21
16157,Emma Johnson,23,Mexico,Premium,1197.1607399999996,Romance,2022-10-11
16158,David Hernandez,15,France,Standard,1012.6656,Comedy,2022-11-07
16159,David Miller,19,Canada,Premium,1113.3936,Comedy,2022-07-28
16160,David Williams,22,Brazil,Basic,1108.0223999999998,Sci-Fi,2022-12-12
16161,Chris Johnson,34,Mexico,Standard,77.75903360000001,Documentary,2022-12-23
16162,James Williams,17,UK,Standard,66.5856,Comedy,2022-08-13
16163,Michael Smith,21,India,Basic,810.44694864,Documentary,2023-01-23
16164,Chris Jones,56,USA,Premium,23.449937659200007,Documentary,2022-03-21
16165,Michael Johnson,47,UK,Premium,653.6945430000001,Action,2023-01-19
16166,Michael Brown,46,Australia,Standard,173.26256400000003,Comedy,2022-09-04
16167,David Brown,39,France,Basic,300.773817,Drama,2022-12-30
16168,David Miller,48,Canada,Standard,272.15661760000006,Drama,2022-03-09
16169,James Garcia,15,Canada,Standard,460.2672,Sci-Fi,2023-02-08
16170,Alex Williams,18,Mexico,Standard,45.3024,Drama,2022-08-07
16171,Alex Martinez,23,UK,Standard,924.7104,Sci-Fi,2022-08-24
16172,Sarah Jones,34,Canada,Premium,1119.88384272,Action,2022-07-30
16173,John Williams,36,Mexico,Premium,18.0344,Sci-Fi,2022-08-13
16174,Alex Smith,24,Germany,Basic,672.03648,Action,2022-12-22
